user_id,movie_id,rating,time,location,companion
1014,0266543,5,Weekday,Home,Alone
1014,0125439,4,Weekday,Home,Alone
1014,0120338,4,Weekday,Home,Alone
1014,0088763,5,Weekday,Home,Alone
1014,0133093,4,Weekday,Home,Alone
1014,1055369,4,Weekday,Home,Alone
1014,0120912,4,Weekend,Cinema,Family
1014,0266543,5,Weekend,Cinema,Family
1014,0125439,3,Weekend,Cinema,Family
1014,0120338,2,Weekend,Cinema,Family
1014,0088763,4,Weekend,Cinema,Family
1014,0133093,5,Weekend,Cinema,Family
1014,1055369,5,Weekend,Cinema,Family
1014,3793764,3,Weekend,Home,Alone
1014,0489099,3,Weekend,Home,Alone
1014,1099212,3,Weekend,Home,Alone
1014,3793764,4,Weekend,Cinema,Alone
1014,0489099,4,Weekend,Cinema,Alone
1014,1099212,4,Weekend,Cinema,Alone
1109,0266543,5,Weekend,Cinema,Alone
1109,0110357,5,Weekend,Cinema,Alone
1109,0147800,5,Weekend,Cinema,Alone
1109,1478338,5,Weekend,Cinema,Alone
1109,1291150,5,Weekend,Cinema,Alone
1109,1099212,5,Weekend,Cinema,Alone
1109,0266543,5,Weekday,Cinema,Partner
1109,0110357,5,Weekday,Cinema,Partner
1109,0147800,5,Weekday,Cinema,Partner
1109,1478338,5,Weekday,Cinema,Partner
1109,1291150,5,Weekday,Cinema,Partner
1109,1099212,1,Weekday,Cinema,Partner
1109,0266543,5,Weekend,Cinema,Partner
1109,0110357,5,Weekend,Cinema,Partner
1109,0147800,5,Weekend,Cinema,Partner
1109,1478338,5,Weekend,Cinema,Partner
1109,1291150,5,Weekend,Cinema,Partner
1109,1099212,1,Weekend,Cinema,Partner
1109,0356910,1,Weekday,Cinema,Alone
1109,2096673,1,Weekday,Cinema,Alone
1109,0462538,1,Weekday,Cinema,Alone
1109,0356910,1,Weekday,Home,Family
1109,2096673,1,Weekday,Home,Family
1109,0462538,1,Weekday,Home,Family
1109,0356910,1,Weekday,Home,Partner
1109,2096673,1,Weekday,Home,Partner
1109,0462538,1,Weekday,Home,Partner
1037,0232500,5,Weekend,Cinema,Alone
1037,0293662,5,Weekend,Cinema,Alone
1037,0993846,5,Weekend,Cinema,Alone
1037,0816199,4,Weekend,Cinema,Alone
1037,1055369,5,Weekend,Cinema,Alone
1037,0232500,5,Weekend,Cinema,Family
1037,0293662,5,Weekend,Cinema,Family
1037,0993846,4,Weekend,Cinema,Family
1037,0816199,5,Weekend,Cinema,Family
1037,1055369,5,Weekend,Cinema,Family
1037,0232500,4,Weekday,Home,Partner
1037,0293662,4,Weekday,Home,Partner
1037,0993846,5,Weekday,Home,Partner
1037,0816199,4,Weekday,Home,Partner
1037,1055369,4,Weekday,Home,Partner
1037,0181689,2,Weekday,Home,Alone
1037,0133093,2,Weekday,Home,Alone
1037,1099212,1,Weekday,Home,Alone
1037,0181689,1,Weekend,Home,Alone
1037,0133093,1,Weekend,Home,Alone
1037,1099212,2,Weekend,Home,Alone
1037,0181689,1,Weekday,Cinema,Family
1037,0133093,1,Weekday,Cinema,Family
1037,1099212,2,Weekday,Cinema,Family
1029,1190080,5,Weekday,Cinema,Alone
1029,1369829,5,Weekday,Cinema,Alone
1029,0454876,5,Weekday,Cinema,Alone
1029,0181689,5,Weekday,Cinema,Alone
1029,3637328,5,Weekday,Cinema,Alone
1029,0213149,5,Weekday,Cinema,Alone
1029,1190080,5,Weekend,Cinema,Family
1029,1369829,5,Weekend,Cinema,Family
1029,0454876,5,Weekend,Cinema,Family
1029,0181689,5,Weekend,Cinema,Family
1029,3637328,5,Weekend,Cinema,Family
1029,0213149,5,Weekend,Cinema,Family
1029,1190080,5,Weekend,Home,Partner
1029,1369829,5,Weekend,Home,Partner
1029,0454876,5,Weekend,Home,Partner
1029,0181689,5,Weekend,Home,Partner
1029,3637328,5,Weekend,Home,Partner
1029,0213149,5,Weekend,Home,Partner
1029,0147800,1,Weekday,Home,Alone
1029,0343660,1,Weekday,Home,Alone
1029,0211915,1,Weekday,Home,Alone
1029,0147800,1,Weekend,Cinema,Alone
1029,0343660,1,Weekend,Cinema,Alone
1029,0211915,1,Weekend,Cinema,Alone
1029,0147800,1,Weekday,Home,Family
1029,0343660,1,Weekday,Home,Family
1029,0211915,1,Weekday,Home,Family
1045,0120912,2,Weekend,Home,Family
1045,0319262,3,Weekend,Home,Family
1045,2251227,3,Weekend,Home,Family
1045,0232500,2,Weekend,Home,Family
1045,0293662,3,Weekend,Home,Family
1045,0120338,4,Weekend,Home,Family
1045,0133093,1,Weekend,Home,Family
1045,0120912,3,Weekday,Cinema,Family
1045,0319262,4,Weekday,Cinema,Family
1045,2251227,2,Weekday,Cinema,Family
1045,0232500,5,Weekday,Cinema,Family
1045,0293662,5,Weekday,Cinema,Family
1045,0120338,2,Weekday,Cinema,Family
1045,0133093,5,Weekday,Cinema,Family
1045,0120912,4,Weekday,Home,Partner
1045,0319262,3,Weekday,Home,Partner
1045,2251227,5,Weekday,Home,Partner
1045,0232500,3,Weekday,Home,Partner
1045,0293662,3,Weekday,Home,Partner
1045,0120338,5,Weekday,Home,Partner
1045,0133093,3,Weekday,Home,Partner
1045,0356910,1,Weekday,Home,Alone
1045,0441773,1,Weekday,Home,Alone
1045,1041829,1,Weekday,Home,Alone
1045,0356910,2,Weekend,Cinema,Family
1045,0441773,1,Weekend,Cinema,Family
1045,1041829,3,Weekend,Cinema,Family
1045,0356910,2,Weekday,Cinema,Partner
1045,0441773,1,Weekday,Cinema,Partner
1045,1041829,3,Weekday,Cinema,Partner
1113,0441773,5,Weekend,Cinema,Alone
1113,0111161,5,Weekend,Cinema,Alone
1113,0109830,5,Weekend,Cinema,Alone
1113,0120338,5,Weekend,Cinema,Alone
1113,1375666,5,Weekend,Cinema,Alone
1113,0441773,5,Weekday,Home,Partner
1113,0111161,5,Weekday,Home,Partner
1113,0109830,5,Weekday,Home,Partner
1113,0120338,5,Weekday,Home,Partner
1113,1375666,5,Weekday,Home,Partner
1113,0441773,5,Weekend,Home,Partner
1113,0111161,5,Weekend,Home,Partner
1113,0109830,5,Weekend,Home,Partner
1113,0120338,5,Weekend,Home,Partner
1113,1375666,5,Weekend,Home,Partner
1113,3254460,3,Weekend,Cinema,Alone
1113,1133985,3,Weekend,Cinema,Alone
1113,1099212,3,Weekend,Cinema,Alone
1113,3254460,3,Weekend,Cinema,Family
1113,1133985,3,Weekend,Cinema,Family
1113,1099212,3,Weekend,Cinema,Family
1113,3254460,3,Weekend,Home,Partner
1113,1133985,3,Weekend,Home,Partner
1113,1099212,3,Weekend,Home,Partner
1011,0181689,2,Weekday,Home,Family
1011,3793764,5,Weekday,Home,Family
1011,0315733,3,Weekday,Home,Family
1011,0378194,2,Weekday,Home,Family
1011,0382625,4,Weekday,Home,Family
1011,0993846,3,Weekday,Home,Family
1011,0211915,4,Weekday,Home,Family
1011,3510098,4,Weekday,Home,Family
1011,0367594,5,Weekday,Home,Family
1011,1375666,4,Weekday,Home,Family
1011,0289879,2,Weekday,Home,Family
1011,0181689,2,Weekend,Home,Family
1011,3793764,5,Weekend,Home,Family
1011,0315733,3,Weekend,Home,Family
1011,0378194,2,Weekend,Home,Family
1011,0382625,4,Weekend,Home,Family
1011,0993846,3,Weekend,Home,Family
1011,0211915,4,Weekend,Home,Family
1011,3510098,4,Weekend,Home,Family
1011,0367594,5,Weekend,Home,Family
1011,1375666,4,Weekend,Home,Family
1011,0289879,2,Weekend,Home,Family
1011,0405422,1,Weekday,Cinema,Family
1011,2251227,1,Weekday,Cinema,Family
1011,1291150,1,Weekday,Cinema,Family
1011,1099212,3,Weekday,Cinema,Family
1011,0405422,1,Weekday,Cinema,Partner
1011,2251227,1,Weekday,Cinema,Partner
1011,1291150,2,Weekday,Cinema,Partner
1011,1099212,3,Weekday,Cinema,Partner
1054,0232500,5,Weekend,Home,Family
1054,0111161,5,Weekend,Home,Family
1054,0993846,5,Weekend,Home,Family
1054,0109830,5,Weekend,Home,Family
1054,0125439,5,Weekend,Home,Family
1054,0232500,5,Weekend,Cinema,Partner
1054,0111161,5,Weekend,Cinema,Partner
1054,0993846,5,Weekend,Cinema,Partner
1054,0109830,5,Weekend,Cinema,Partner
1054,0125439,5,Weekend,Cinema,Partner
1054,0232500,5,Weekday,Home,Partner
1054,0111161,5,Weekday,Home,Partner
1054,0993846,5,Weekday,Home,Partner
1054,0109830,5,Weekday,Home,Partner
1054,0125439,5,Weekday,Home,Partner
1054,0944835,1,Weekday,Home,Alone
1054,0382625,1,Weekday,Home,Alone
1054,1068680,1,Weekday,Home,Alone
1054,0367594,1,Weekday,Home,Alone
1054,1055369,1,Weekday,Home,Alone
1054,1099212,1,Weekday,Home,Alone
1054,0944835,1,Weekend,Home,Alone
1054,0382625,1,Weekend,Home,Alone
1054,1068680,1,Weekend,Home,Alone
1054,0367594,1,Weekend,Home,Alone
1054,1055369,1,Weekend,Home,Alone
1054,1099212,1,Weekend,Home,Alone
1054,0944835,1,Weekend,Home,Family
1054,0382625,1,Weekend,Home,Family
1054,1068680,1,Weekend,Home,Family
1054,0367594,1,Weekend,Home,Family
1054,1055369,1,Weekend,Home,Family
1054,1099212,1,Weekend,Home,Family
1034,1369829,3,Weekday,Cinema,Alone
1034,3254460,5,Weekday,Cinema,Alone
1034,0800369,4,Weekday,Cinema,Alone
1034,1453405,4,Weekday,Cinema,Alone
1034,1232829,3,Weekday,Cinema,Alone
1034,1478338,3,Weekday,Cinema,Alone
1034,1375666,5,Weekday,Cinema,Alone
1034,0133093,5,Weekday,Cinema,Alone
1034,1369829,4,Weekday,Cinema,Partner
1034,3254460,5,Weekday,Cinema,Partner
1034,0800369,3,Weekday,Cinema,Partner
1034,1453405,5,Weekday,Cinema,Partner
1034,1232829,5,Weekday,Cinema,Partner
1034,1478338,5,Weekday,Cinema,Partner
1034,1375666,3,Weekday,Cinema,Partner
1034,0133093,3,Weekday,Cinema,Partner
1034,1369829,4,Weekend,Cinema,Partner
1034,3254460,4,Weekend,Cinema,Partner
1034,0800369,3,Weekend,Cinema,Partner
1034,1453405,5,Weekend,Cinema,Partner
1034,1232829,3,Weekend,Cinema,Partner
1034,1478338,4,Weekend,Cinema,Partner
1034,1375666,3,Weekend,Cinema,Partner
1034,0133093,3,Weekend,Cinema,Partner
1034,0114148,1,Weekday,Home,Alone
1034,1099212,1,Weekday,Home,Alone
1034,0114148,1,Weekday,Cinema,Alone
1034,1099212,1,Weekday,Cinema,Alone
1034,0114148,2,Weekend,Home,Partner
1034,1099212,2,Weekend,Home,Partner
1068,3254460,3,Weekend,Home,Alone
1068,0110357,2,Weekend,Home,Alone
1068,0405422,4,Weekend,Home,Alone
1068,0114369,2,Weekend,Home,Alone
1068,0111161,4,Weekend,Home,Alone
1068,0109830,4,Weekend,Home,Alone
1068,1375666,3,Weekend,Home,Alone
1068,0133093,3,Weekend,Home,Alone
1068,3254460,5,Weekday,Cinema,Alone
1068,0110357,1,Weekday,Cinema,Alone
1068,0405422,2,Weekday,Cinema,Alone
1068,0114369,3,Weekday,Cinema,Alone
1068,0111161,5,Weekday,Cinema,Alone
1068,0109830,4,Weekday,Cinema,Alone
1068,1375666,3,Weekday,Cinema,Alone
1068,0133093,3,Weekday,Cinema,Alone
1068,3254460,2,Weekday,Cinema,Family
1068,0110357,5,Weekday,Cinema,Family
1068,0405422,2,Weekday,Cinema,Family
1068,0114369,1,Weekday,Cinema,Family
1068,0111161,3,Weekday,Cinema,Family
1068,0109830,5,Weekday,Cinema,Family
1068,1375666,2,Weekday,Cinema,Family
1068,0133093,3,Weekday,Cinema,Family
1068,3793764,3,Weekday,Home,Alone
1068,3767682,3,Weekday,Home,Alone
1068,1055369,3,Weekday,Home,Alone
1068,1099212,2,Weekday,Home,Alone
1068,3793764,1,Weekend,Home,Alone
1068,3767682,3,Weekend,Home,Alone
1068,1055369,3,Weekend,Home,Alone
1068,1099212,1,Weekend,Home,Alone
1068,3793764,3,Weekend,Home,Partner
1068,3767682,3,Weekend,Home,Partner
1068,1055369,3,Weekend,Home,Partner
1068,1099212,3,Weekend,Home,Partner
1063,0181689,4,Weekday,Cinema,Alone
1063,3254460,3,Weekday,Cinema,Alone
1063,1924435,4,Weekday,Cinema,Alone
1063,0232500,4,Weekday,Cinema,Alone
1063,0138097,3,Weekday,Cinema,Alone
1063,0181689,3,Weekend,Cinema,Alone
1063,3254460,4,Weekend,Cinema,Alone
1063,1924435,3,Weekend,Cinema,Alone
1063,0232500,4,Weekend,Cinema,Alone
1063,0138097,2,Weekend,Cinema,Alone
1063,0181689,3,Weekday,Home,Partner
1063,3254460,3,Weekday,Home,Partner
1063,1924435,2,Weekday,Home,Partner
1063,0232500,3,Weekday,Home,Partner
1063,0138097,4,Weekday,Home,Partner
1063,1369829,5,Weekday,Cinema,Family
1063,0382625,4,Weekday,Cinema,Family
1063,1478338,4,Weekday,Cinema,Family
1063,0120338,3,Weekday,Cinema,Family
1063,1133985,3,Weekday,Cinema,Family
1063,3203616,5,Weekday,Cinema,Family
1063,1369829,3,Weekend,Cinema,Family
1063,0382625,4,Weekend,Cinema,Family
1063,1478338,3,Weekend,Cinema,Family
1063,0120338,4,Weekend,Cinema,Family
1063,1133985,3,Weekend,Cinema,Family
1063,3203616,4,Weekend,Cinema,Family
1063,1369829,4,Weekday,Home,Partner
1063,0382625,5,Weekday,Home,Partner
1063,1478338,4,Weekday,Home,Partner
1063,0120338,2,Weekday,Home,Partner
1063,1133985,4,Weekday,Home,Partner
1063,3203616,4,Weekday,Home,Partner
1055,0356910,3,Weekday,Home,Alone
1055,0405422,3,Weekday,Home,Alone
1055,0147800,5,Weekday,Home,Alone
1055,0343660,5,Weekday,Home,Alone
1055,1478338,5,Weekday,Home,Alone
1055,0109830,4,Weekday,Home,Alone
1055,1041829,5,Weekday,Home,Alone
1055,0356910,4,Weekday,Cinema,Partner
1055,0405422,4,Weekday,Cinema,Partner
1055,0147800,5,Weekday,Cinema,Partner
1055,0343660,5,Weekday,Cinema,Partner
1055,1478338,4,Weekday,Cinema,Partner
1055,0109830,5,Weekday,Cinema,Partner
1055,1041829,5,Weekday,Cinema,Partner
1055,0356910,4,Weekend,Cinema,Partner
1055,0405422,5,Weekend,Cinema,Partner
1055,0147800,4,Weekend,Cinema,Partner
1055,0343660,5,Weekend,Cinema,Partner
1055,1478338,4,Weekend,Cinema,Partner
1055,0109830,5,Weekend,Cinema,Partner
1055,1041829,5,Weekend,Cinema,Partner
1055,1657301,1,Weekday,Home,Alone
1055,0378194,1,Weekday,Home,Alone
1055,3510098,1,Weekday,Home,Alone
1055,1291150,1,Weekday,Home,Alone
1055,0110475,1,Weekday,Home,Alone
1055,0133093,1,Weekday,Home,Alone
1055,1657301,1,Weekend,Cinema,Alone
1055,0378194,1,Weekend,Cinema,Alone
1055,3510098,1,Weekend,Cinema,Alone
1055,1291150,1,Weekend,Cinema,Alone
1055,0110475,1,Weekend,Cinema,Alone
1055,0133093,1,Weekend,Cinema,Alone
1055,1657301,1,Weekday,Cinema,Family
1055,0378194,1,Weekday,Cinema,Family
1055,3510098,1,Weekday,Cinema,Family
1055,1291150,1,Weekday,Cinema,Family
1055,0110475,1,Weekday,Cinema,Family
1055,0133093,1,Weekday,Cinema,Family
1056,0213149,5,Weekday,Cinema,Alone
1056,1657301,5,Weekday,Cinema,Alone
1056,1657301,5,Weekday,Cinema,Alone
1056,0319262,5,Weekday,Cinema,Alone
1056,3793764,5,Weekday,Cinema,Alone
1056,0213149,5,Weekend,Cinema,Family
1056,1657301,5,Weekend,Cinema,Family
1056,1657301,5,Weekend,Cinema,Family
1056,0319262,5,Weekend,Cinema,Family
1056,3793764,5,Weekend,Cinema,Family
1056,0213149,5,Weekend,Home,Partner
1056,1657301,5,Weekend,Home,Partner
1056,1657301,5,Weekend,Home,Partner
1056,0319262,5,Weekend,Home,Partner
1056,3793764,5,Weekend,Home,Partner
1056,0120912,4,Weekday,Home,Family
1056,0356910,4,Weekday,Home,Family
1056,2251227,5,Weekday,Home,Family
1056,0120912,5,Weekday,Cinema,Family
1056,0356910,5,Weekday,Cinema,Family
1056,2251227,5,Weekday,Cinema,Family
1056,0120912,5,Weekday,Home,Partner
1056,0356910,4,Weekday,Home,Partner
1056,2251227,4,Weekday,Home,Partner
1105,0181689,3,Weekday,Home,Family
1105,0266543,5,Weekday,Home,Family
1105,0110357,5,Weekday,Home,Family
1105,1499658,3,Weekday,Home,Family
1105,1478338,5,Weekday,Home,Family
1105,1707386,4,Weekday,Home,Family
1105,0133093,4,Weekday,Home,Family
1105,0181689,5,Weekend,Cinema,Partner
1105,0266543,5,Weekend,Cinema,Partner
1105,0110357,5,Weekend,Cinema,Partner
1105,1499658,5,Weekend,Cinema,Partner
1105,1478338,5,Weekend,Cinema,Partner
1105,1707386,5,Weekend,Cinema,Partner
1105,0133093,5,Weekend,Cinema,Partner
1105,0181689,4,Weekend,Home,Partner
1105,0266543,5,Weekend,Home,Partner
1105,0110357,5,Weekend,Home,Partner
1105,1499658,4,Weekend,Home,Partner
1105,1478338,5,Weekend,Home,Partner
1105,1707386,5,Weekend,Home,Partner
1105,0133093,4,Weekend,Home,Partner
1105,1190080,1,Weekend,Home,Alone
1105,0454876,1,Weekend,Home,Alone
1105,1041829,2,Weekend,Home,Alone
1105,1068680,1,Weekend,Home,Alone
1105,3203616,1,Weekend,Home,Alone
1105,1190080,1,Weekend,Cinema,Alone
1105,0454876,1,Weekend,Cinema,Alone
1105,1041829,1,Weekend,Cinema,Alone
1105,1068680,1,Weekend,Cinema,Alone
1105,3203616,1,Weekend,Cinema,Alone
1105,1190080,1,Weekend,Cinema,Family
1105,0454876,2,Weekend,Cinema,Family
1105,1041829,2,Weekend,Cinema,Family
1105,1068680,1,Weekend,Cinema,Family
1105,3203616,2,Weekend,Cinema,Family
1016,0356910,4,Weekend,Home,Alone
1016,0213149,3,Weekend,Home,Alone
1016,1657301,3,Weekend,Home,Alone
1016,0268380,5,Weekend,Home,Alone
1016,2096673,5,Weekend,Home,Alone
1016,0441773,5,Weekend,Home,Alone
1016,0110357,5,Weekend,Home,Alone
1016,0114369,3,Weekend,Home,Alone
1016,0111161,4,Weekend,Home,Alone
1016,1707386,3,Weekend,Home,Alone
1016,3510098,2,Weekend,Home,Alone
1016,1375666,2,Weekend,Home,Alone
1016,0289879,4,Weekend,Home,Alone
1016,0356910,4,Weekend,Cinema,Partner
1016,0213149,5,Weekend,Cinema,Partner
1016,1657301,4,Weekend,Cinema,Partner
1016,0268380,3,Weekend,Cinema,Partner
1016,2096673,4,Weekend,Cinema,Partner
1016,0441773,4,Weekend,Cinema,Partner
1016,0110357,4,Weekend,Cinema,Partner
1016,0114369,4,Weekend,Cinema,Partner
1016,0111161,4,Weekend,Cinema,Partner
1016,1707386,4,Weekend,Cinema,Partner
1016,3510098,4,Weekend,Cinema,Partner
1016,1375666,4,Weekend,Cinema,Partner
1016,0289879,3,Weekend,Cinema,Partner
1016,1232829,1,Weekend,Home,Alone
1016,0378194,1,Weekend,Home,Alone
1016,1232829,1,Weekend,Home,Family
1016,0378194,1,Weekend,Home,Family
1039,0110357,4,Weekend,Home,Family
1039,0343660,4,Weekend,Home,Family
1039,1707386,3,Weekend,Home,Family
1039,0138097,3,Weekend,Home,Family
1039,0289879,2,Weekend,Home,Family
1039,0110357,5,Weekday,Cinema,Partner
1039,0343660,4,Weekday,Cinema,Partner
1039,1707386,4,Weekday,Cinema,Partner
1039,0138097,3,Weekday,Cinema,Partner
1039,0289879,4,Weekday,Cinema,Partner
1039,0110357,3,Weekend,Cinema,Partner
1039,0343660,5,Weekend,Cinema,Partner
1039,1707386,5,Weekend,Cinema,Partner
1039,0138097,5,Weekend,Cinema,Partner
1039,0289879,5,Weekend,Cinema,Partner
1039,0266543,2,Weekday,Cinema,Alone
1039,0462538,3,Weekday,Cinema,Alone
1039,0367594,1,Weekday,Cinema,Alone
1039,1291150,1,Weekday,Cinema,Alone
1039,1099212,3,Weekday,Cinema,Alone
1039,0266543,4,Weekend,Home,Family
1039,0462538,3,Weekend,Home,Family
1039,0367594,3,Weekend,Home,Family
1039,1291150,4,Weekend,Home,Family
1039,1099212,2,Weekend,Home,Family
1039,0266543,3,Weekday,Cinema,Family
1039,0462538,2,Weekday,Cinema,Family
1039,0367594,2,Weekday,Cinema,Family
1039,1291150,2,Weekday,Cinema,Family
1039,1099212,4,Weekday,Cinema,Family
1060,0268380,5,Weekend,Home,Family
1060,0441773,5,Weekend,Home,Family
1060,0147800,3,Weekend,Home,Family
1060,0343660,3,Weekend,Home,Family
1060,0211915,3,Weekend,Home,Family
1060,1478338,4,Weekend,Home,Family
1060,0125439,4,Weekend,Home,Family
1060,0088763,5,Weekend,Home,Family
1060,0268380,5,Weekend,Cinema,Partner
1060,0441773,5,Weekend,Cinema,Partner
1060,0147800,4,Weekend,Cinema,Partner
1060,0343660,4,Weekend,Cinema,Partner
1060,0211915,5,Weekend,Cinema,Partner
1060,1478338,5,Weekend,Cinema,Partner
1060,0125439,4,Weekend,Cinema,Partner
1060,0088763,5,Weekend,Cinema,Partner
1060,0268380,5,Weekday,Home,Partner
1060,0441773,5,Weekday,Home,Partner
1060,0147800,4,Weekday,Home,Partner
1060,0343660,4,Weekday,Home,Partner
1060,0211915,5,Weekday,Home,Partner
1060,1478338,5,Weekday,Home,Partner
1060,0125439,4,Weekday,Home,Partner
1060,0088763,5,Weekday,Home,Partner
1060,1190080,1,Weekday,Cinema,Alone
1060,0181689,1,Weekday,Cinema,Alone
1060,0213149,1,Weekday,Cinema,Alone
1060,1657301,1,Weekday,Cinema,Alone
1060,4052394,1,Weekday,Cinema,Alone
1060,1133985,1,Weekday,Cinema,Alone
1060,1190080,1,Weekday,Home,Family
1060,0181689,1,Weekday,Home,Family
1060,0213149,1,Weekday,Home,Family
1060,1657301,1,Weekday,Home,Family
1060,4052394,1,Weekday,Home,Family
1060,1133985,1,Weekday,Home,Family
1060,1190080,1,Weekday,Cinema,Partner
1060,0181689,1,Weekday,Cinema,Partner
1060,0213149,1,Weekday,Cinema,Partner
1060,1657301,1,Weekday,Cinema,Partner
1060,4052394,1,Weekday,Cinema,Partner
1060,1133985,2,Weekday,Cinema,Partner
1115,0266543,5,Weekday,Cinema,Alone
1115,0268380,5,Weekday,Cinema,Alone
1115,0441773,5,Weekday,Cinema,Alone
1115,0110357,3,Weekday,Cinema,Alone
1115,0462538,4,Weekday,Cinema,Alone
1115,0120338,5,Weekday,Cinema,Alone
1115,1375666,4,Weekday,Cinema,Alone
1115,0266543,5,Weekday,Cinema,Family
1115,0268380,5,Weekday,Cinema,Family
1115,0441773,5,Weekday,Cinema,Family
1115,0110357,5,Weekday,Cinema,Family
1115,0462538,4,Weekday,Cinema,Family
1115,0120338,5,Weekday,Cinema,Family
1115,1375666,5,Weekday,Cinema,Family
1115,0266543,5,Weekend,Cinema,Family
1115,0268380,5,Weekend,Cinema,Family
1115,0441773,4,Weekend,Cinema,Family
1115,0110357,4,Weekend,Cinema,Family
1115,0462538,4,Weekend,Cinema,Family
1115,0120338,5,Weekend,Cinema,Family
1115,1375666,5,Weekend,Cinema,Family
1115,0356910,4,Weekday,Home,Alone
1115,3793764,4,Weekday,Home,Alone
1115,0382625,3,Weekday,Home,Alone
1115,0356910,3,Weekend,Home,Family
1115,3793764,4,Weekend,Home,Family
1115,0382625,3,Weekend,Home,Family
1115,0356910,3,Weekend,Cinema,Family
1115,3793764,4,Weekend,Cinema,Family
1115,0382625,4,Weekend,Cinema,Family
1119,1190080,5,Weekend,Home,Alone
1119,1657301,5,Weekend,Home,Alone
1119,3793764,5,Weekend,Home,Alone
1119,0268380,5,Weekend,Home,Alone
1119,0441773,5,Weekend,Home,Alone
1119,1190080,5,Weekday,Home,Partner
1119,1657301,5,Weekday,Home,Partner
1119,3793764,5,Weekday,Home,Partner
1119,0268380,5,Weekday,Home,Partner
1119,0441773,5,Weekday,Home,Partner
1119,1190080,5,Weekend,Home,Partner
1119,1657301,5,Weekend,Home,Partner
1119,3793764,5,Weekend,Home,Partner
1119,0268380,5,Weekend,Home,Partner
1119,0441773,5,Weekend,Home,Partner
1119,1657301,4,Weekday,Cinema,Family
1119,0319262,3,Weekday,Cinema,Family
1119,0800369,3,Weekday,Cinema,Family
1119,0407304,3,Weekday,Cinema,Family
1119,0266543,4,Weekday,Cinema,Family
1119,1657301,4,Weekend,Cinema,Family
1119,0319262,3,Weekend,Cinema,Family
1119,0800369,4,Weekend,Cinema,Family
1119,0407304,3,Weekend,Cinema,Family
1119,0266543,4,Weekend,Cinema,Family
1119,1657301,3,Weekend,Cinema,Partner
1119,0319262,4,Weekend,Cinema,Partner
1119,0800369,4,Weekend,Cinema,Partner
1119,0407304,4,Weekend,Cinema,Partner
1119,0266543,3,Weekend,Cinema,Partner
1049,1657301,2,Weekday,Home,Family
1049,3793764,2,Weekday,Home,Family
1049,0232500,2,Weekday,Home,Family
1049,0111161,3,Weekday,Home,Family
1049,0993846,1,Weekday,Home,Family
1049,0211915,3,Weekday,Home,Family
1049,0388795,1,Weekday,Home,Family
1049,0109830,2,Weekday,Home,Family
1049,1707386,3,Weekday,Home,Family
1049,0138097,3,Weekday,Home,Family
1049,0120338,3,Weekday,Home,Family
1049,1657301,3,Weekday,Cinema,Partner
1049,3793764,3,Weekday,Cinema,Partner
1049,0232500,3,Weekday,Cinema,Partner
1049,0111161,4,Weekday,Cinema,Partner
1049,0993846,3,Weekday,Cinema,Partner
1049,0211915,3,Weekday,Cinema,Partner
1049,0388795,2,Weekday,Cinema,Partner
1049,0109830,2,Weekday,Cinema,Partner
1049,1707386,3,Weekday,Cinema,Partner
1049,0138097,2,Weekday,Cinema,Partner
1049,0120338,3,Weekday,Cinema,Partner
1049,1657301,4,Weekend,Cinema,Partner
1049,3793764,4,Weekend,Cinema,Partner
1049,0232500,3,Weekend,Cinema,Partner
1049,0111161,5,Weekend,Cinema,Partner
1049,0993846,2,Weekend,Cinema,Partner
1049,0211915,5,Weekend,Cinema,Partner
1049,0388795,3,Weekend,Cinema,Partner
1049,0109830,5,Weekend,Cinema,Partner
1049,1707386,5,Weekend,Cinema,Partner
1049,0138097,5,Weekend,Cinema,Partner
1049,0120338,5,Weekend,Cinema,Partner
1049,0213149,3,Weekend,Cinema,Partner
1049,1499658,3,Weekend,Cinema,Partner
1049,1478338,3,Weekend,Cinema,Partner
1049,0213149,2,Weekday,Home,Partner
1049,1499658,2,Weekday,Home,Partner
1049,1478338,2,Weekday,Home,Partner
1049,0213149,1,Weekend,Home,Partner
1049,1499658,1,Weekend,Home,Partner
1049,1478338,1,Weekend,Home,Partner
1008,1190080,4,Weekend,Cinema,Alone
1008,0120912,4,Weekend,Cinema,Alone
1008,0266543,5,Weekend,Cinema,Alone
1008,0268380,5,Weekend,Cinema,Alone
1008,0441773,4,Weekend,Cinema,Alone
1008,1453405,5,Weekend,Cinema,Alone
1008,0110357,5,Weekend,Cinema,Alone
1008,1232829,4,Weekend,Cinema,Alone
1008,0382625,5,Weekend,Cinema,Alone
1008,0232500,5,Weekend,Cinema,Alone
1008,0120338,5,Weekend,Cinema,Alone
1008,0088763,4,Weekend,Cinema,Alone
1008,1190080,3,Weekend,Home,Family
1008,0120912,2,Weekend,Home,Family
1008,0266543,5,Weekend,Home,Family
1008,0268380,5,Weekend,Home,Family
1008,0441773,4,Weekend,Home,Family
1008,1453405,5,Weekend,Home,Family
1008,0110357,5,Weekend,Home,Family
1008,1232829,3,Weekend,Home,Family
1008,0382625,5,Weekend,Home,Family
1008,0232500,3,Weekend,Home,Family
1008,0120338,4,Weekend,Home,Family
1008,0088763,2,Weekend,Home,Family
1008,1596343,4,Weekday,Home,Partner
1008,2574698,3,Weekday,Home,Partner
1008,0454848,4,Weekday,Home,Partner
